epoch,stage,train_loss,train_g_loss,train_d_loss,val_psnr,val_ssim,val_lpips,learning_rate_g,learning_rate_d,batch_time,epoch_time,memory_usage,is_best_psnr,is_best_ssim,is_best_lpips
133,gan,0,0.07926483079791069,0.21776816204423086,25.42106161117554,0.7002982592582703,0.2248797361087054,0.0001,0.0001,1.6647447299957276,93.10802268981934,0.7477874755859375,False,False,False
134,gan,0,0.08197469383478165,0.11286711290944368,24.92947633743286,0.6901784878969193,0.23044682011008263,0.0001,0.0001,1.5158603048324586,85.643709897995,0.7475433349609375,False,False,False
135,gan,0,0.08141699880361557,0.22825947470963,25.61153388977051,0.707960467338562,0.2187948847282678,0.0001,0.0001,1.485924196243286,81.77209973335266,0.7480926513671875,False,False,False
136,gan,0,0.08141739450395108,0.1705129774287343,24.995242261886595,0.6778264380991459,0.22367958161979914,0.0001,0.0001,1.5955568981170654,88.14862847328186,0.7487640380859375,False,False,False
137,gan,0,0.07995794326066971,0.12630022222176193,25.327327394485472,0.7028148114681244,0.21970478106290103,0.0001,0.0001,1.6453572702407837,92.906170129776,0.7480316162109375,False,False,False
138,gan,0,0.08357702575623989,0.21517558103427292,25.460992050170898,0.6989940652251243,0.21843944126740097,0.0001,0.0001,1.6388581323623657,92.52774500846863,0.7482757568359375,False,False,False
139,gan,0,0.08234539061784744,0.14587840956985018,25.39943486213684,0.7009798908233642,0.2174503703135997,0.0001,0.0001,1.6350894165039063,92.38442516326904,0.7473602294921875,False,False,False
140,gan,0,0.07728595621883869,0.048607697109691796,25.475443105697632,0.7012867200374603,0.2201703141350299,0.0001,0.0001,1.6025160074234008,89.32316470146179,0.7473602294921875,False,False,False
141,gan,0,0.07930441677570343,0.31912880335003135,25.757206554412843,0.7168832010030747,0.2298949261708185,0.0001,0.0001,1.4440682935714722,81.88141989707947,0.7480316162109375,True,False,False
142,gan,0,0.0787425833940506,0.0509115083492361,25.605670413970948,0.7095676460862159,0.22395532570779322,0.0001,0.0001,1.5336235761642456,86.29343724250793,0.7471771240234375,False,False,False
143,gan,0,0.08377565972507,0.34964266390306875,25.7700154876709,0.7180599489808083,0.23571765233762562,0.0001,0.0001,1.491682949066162,82.51579117774963,0.7477264404296875,True,True,False
144,gan,0,0.07589679777622223,0.06847848768346011,25.413769149780272,0.7030137079954147,0.21995047576725482,0.0001,0.0001,1.6740750169754028,94.11074423789978,0.7477264404296875,False,False,False
145,gan,0,0.08062481015920639,0.12688233606051655,25.421418333053587,0.7019633358716965,0.22338481361977755,0.0001,0.0001,1.6806616544723512,94.97321438789368,0.7477874755859375,False,False,False
146,gan,0,0.07950178302824497,0.22584269730374218,25.134610967636107,0.6849581511318683,0.20979040805250407,0.0001,0.0001,1.6622746038436889,93.28341507911682,0.7480316162109375,False,False,False
147,gan,0,0.0781746482104063,0.11941916272975504,25.329753427505494,0.7090604254603385,0.2273759078606963,0.0001,0.0001,1.6438731956481933,91.78981161117554,0.7487640380859375,False,False,False
148,gan,0,0.07919406197965145,0.07723066446837037,25.225494937896727,0.6905678416788578,0.22099468822591006,0.0001,0.0001,1.4805069255828858,82.64815592765808,0.7468719482421875,False,False,False
149,gan,0,0.07861286342144012,0.16821591879008338,25.678164281845092,0.7108744063973427,0.23151513805612922,0.0001,0.0001,1.4439084815979004,81.36920595169067,0.7469940185546875,False,False,False
